Image_ID,Image_Name,confidence,ymin,xmin,ymax,xmax,class,similarity
image_0784,image_0784-1.png,0.9088736772537231,0.7375,0.140625,0.8763888888888889,0.2578125,1,0.823
image_0784,image_0784-2.png,0.9050207138061525,0.7444444444444445,0.4984375,0.8861111111111111,0.65390625,1,0.8174
image_0785,image_0785-0.png,0.9302890300750732,0.5763888888888888,0.6671875,0.8583333333333333,0.8109375,0,0.7705
image_0785,image_0785-1.png,0.9077939391136168,0.7069444444444445,0.36171875,0.8847222222222222,0.5234375,0,0.785
image_0785,image_0785-2.png,0.8368207812309265,0.7152777777777778,0.15234375,0.8680555555555556,0.240625,1,0.8022
image_0786,image_0786-0.png,0.9116435050964355,0.7763888888888889,0.3671875,0.9236111111111112,0.47578125,0,0.739
image_0786,image_0786-1.png,0.9072447419166564,0.7569444444444444,0.20546875,0.9069444444444444,0.3234375,0,0.752
image_0786,image_0786-2.png,0.8986191749572754,0.7013888888888888,0.68359375,0.9111111111111112,0.88203125,0,0.7764
image_0787,image_0787-0.png,0.9064475297927856,0.5680555555555555,0.1328125,0.8375,0.24609375,0,0.7876
image_0788,image_0788-0.png,0.9384454488754272,0.5513888888888889,0.284375,0.8013888888888889,0.41015625,1,0.822
image_0789,image_0789-0.png,0.8913066983222961,0.6736111111111112,0.42890625,0.7694444444444445,0.4875,0,0.7812
image_0789,image_0789-1.png,0.8802719712257385,0.5375,0.3,0.7791666666666667,0.3875,0,0.773
image_0789,image_0789-2.png,0.8534588813781738,0.6555555555555556,0.53828125,0.7833333333333333,0.6140625,1,0.8013
image_0790,image_0790-0.png,0.9286670088768004,0.525,0.24921875,0.7680555555555556,0.36640625,0,0.745
image_0790,image_0790-1.png,0.8908292055130005,0.6652777777777777,0.62890625,0.7666666666666667,0.728125,0,0.7583
image_0790,image_0790-2.png,0.8886711001396179,0.6638888888888889,0.428125,0.7597222222222222,0.58046875,0,0.787
image_0791,image_0791-0.png,0.9268233776092528,0.5319444444444444,0.221875,0.8180555555555555,0.3453125,1,0.804
image_0791,image_0791-1.png,0.870608389377594,0.7152777777777778,0.34375,0.8361111111111111,0.47265625,1,0.8096
image_0791,image_0791-2.png,0.6314674615859985,0.6888888888888889,0.53125,0.875,0.6828125,0,0.794
image_0792,image_0792-0.png,0.917910933494568,0.6055555555555555,0.40234375,0.7805555555555556,0.53828125,0,0.7905
image_0792,image_0792-1.png,0.9142218232154846,0.6347222222222222,0.22421875,0.7291666666666666,0.30703125,0,0.7964
image_0792,image_0792-2.png,0.9107533097267152,0.5722222222222222,0.6078125,0.7652777777777777,0.68984375,1,0.802
image_0793,image_0793-0.png,0.9209176898002625,0.5458333333333333,0.721875,0.9152777777777776,0.91015625,1,0.8115
image_0793,image_0793-1.png,0.9065210819244384,0.7486111111111111,0.52421875,0.9,0.66484375,1,0.8228
image_0793,image_0793-2.png,0.8917999267578125,0.6652777777777777,0.14140625,0.8986111111111111,0.2734375,1,0.824
image_0794,image_0794-0.png,0.910068154335022,0.6069444444444444,0.27421875,0.6847222222222222,0.3515625,1,0.8057
image_0794,image_0794-1.png,0.9036943912506104,0.5638888888888889,0.396875,0.6930555555555555,0.46796875,1,0.8027
image_0794,image_0794-2.png,0.8965398669242859,0.5972222222222222,0.7546875,0.7236111111111111,0.88203125,0,0.751
image_0795,image_0795-0.png,0.9151617884635924,0.6194444444444445,0.05,0.8291666666666667,0.240625,1,0.8354
image_0796,image_0796-0.png,0.9107303619384766,0.5013888888888889,0.2625,0.6805555555555556,0.35703125,0,0.776
image_0797,image_0797-0.png,0.9077472686767578,0.6111111111111112,0.35078125,0.8,0.471875,1,0.803
image_0797,image_0797-1.png,0.9029924273490906,0.6722222222222223,0.58046875,0.7777777777777778,0.6890625,1,0.8027
image_0797,image_0797-2.png,0.8849574327468872,0.6472222222222223,0.1640625,0.7472222222222222,0.21953125,1,0.8
image_0798,image_0798-0.png,0.9220146536827089,0.5805555555555556,0.27265625,0.8222222222222222,0.44453125,0,0.787
image_0798,image_0798-1.png,0.8951221108436584,0.5680555555555555,0.61953125,0.7930555555555555,0.71328125,0,0.776
image_0798,image_0798-2.png,0.8671501874923706,0.6486111111111111,0.49140625,0.7833333333333333,0.5875,1,0.824
image_0799,image_0799-0.png,0.9114369750022888,0.6194444444444445,0.6734375,0.7527777777777778,0.7265625,0,0.7793
image_0799,image_0799-1.png,0.8998876810073853,0.6180555555555556,0.2421875,0.7486111111111111,0.32890625,0,0.791
image_0799,image_0799-2.png,0.8885625600814819,0.5333333333333333,0.484375,0.7694444444444445,0.56953125,0,0.792
image_0800,image_0800-0.png,0.921478033065796,0.575,0.18515625,0.7388888888888889,0.33359375,0,0.7656
image_0800,image_0800-1.png,0.9004226922988892,0.6569444444444444,0.64609375,0.7569444444444444,0.709375,1,0.8096
image_0800,image_0800-2.png,0.8951055407524109,0.6083333333333333,0.4296875,0.7236111111111111,0.5140625,0,0.778
image_0801,image_0801-0.png,0.93040531873703,0.5083333333333333,0.6,0.7597222222222222,0.74609375,0,0.796
image_0801,image_0801-1.png,0.619600236415863,0.6166666666666667,0.38828125,0.7638888888888888,0.528125,1,0.801
image_0801,image_0801-2.png,0.5687613487243652,0.6041666666666666,0.32421875,0.7111111111111111,0.4296875,0,0.7573
image_0802,image_0802-0.png,0.9159048795700072,0.5847222222222223,0.16484375,0.7625,0.32265625,0,0.7964
image_0803,image_0803-0.png,0.9176701307296752,0.5777777777777777,0.27734375,0.7402777777777778,0.43046875,0,0.787
image_0803,image_0803-1.png,0.8869453072547913,0.6277777777777778,0.45546875,0.725,0.5484375,1,0.8105
image_0803,image_0803-2.png,0.8843215703964233,0.6138888888888889,0.66015625,0.7805555555555556,0.753125,0,0.7686
image_0804,image_0804-0.png,0.9366673231124878,0.5777777777777777,0.4796875,0.7888888888888889,0.640625,1,0.824
image_0804,image_0804-1.png,0.9100951552391052,0.6611111111111111,0.328125,0.7666666666666667,0.378125,0,0.786
image_0804,image_0804-2.png,0.8998806476593018,0.6805555555555556,0.6921875,0.7625,0.76640625,0,0.782
image_0805,image_0805-0.png,0.9144083261489868,0.4708333333333333,0.2265625,0.8069444444444445,0.38359375,0,0.794
image_0805,image_0805-1.png,0.8801965713500977,0.6513888888888889,0.47265625,0.7805555555555556,0.565625,0,0.797
image_0806,image_0806-0.png,0.9120131134986876,0.6444444444444445,0.359375,0.8291666666666667,0.50625,1,0.8022
image_0806,image_0806-1.png,0.8770169019699097,0.5777777777777777,0.7046875,0.8666666666666667,0.87890625,0,0.7783
image_0807,image_0807-0.png,0.8968987464904785,0.5125,0.4734375,0.8180555555555555,0.6015625,1,0.8076
image_0807,image_0807-1.png,0.8953076004981995,0.5833333333333334,0.67578125,0.7930555555555555,0.759375,0,0.7925
image_0808,image_0808-0.png,0.9001328349113464,0.5166666666666667,0.47421875,0.7819444444444444,0.64140625,1,0.8013
image_0809,image_0809-0.png,0.9251959323883056,0.5180555555555556,0.21328125,0.7763888888888889,0.390625,0,0.778
image_0809,image_0809-1.png,0.8863759636878967,0.6666666666666666,0.4578125,0.7944444444444444,0.55546875,0,0.7544
image_0809,image_0809-2.png,0.8810548782348633,0.6638888888888889,0.58671875,0.7902777777777777,0.71953125,1,0.8047
image_0810,image_0810-0.png,0.9202663898468018,0.5611111111111111,0.58046875,0.7597222222222222,0.7546875,1,0.806
image_0810,image_0810-1.png,0.902648627758026,0.6027777777777777,0.3453125,0.7055555555555556,0.44375,0,0.7744
image_0810,image_0810-2.png,0.8836516737937927,0.6305555555555555,0.4875,0.7388888888888889,0.55078125,0,0.797
image_0811,image_0811-0.png,0.9293782711029052,0.5916666666666667,0.3109375,0.7638888888888888,0.47265625,0,0.787
image_0812,image_0812-0.png,0.918595552444458,0.6069444444444444,0.49765625,0.8013888888888889,0.671875,0,0.7764
image_0812,image_0812-1.png,0.8826443552970886,0.6319444444444444,0.325,0.7472222222222222,0.43515625,0,0.792
image_0813,image_0813-0.png,0.9127622246742249,0.5555555555555556,0.3234375,0.7833333333333333,0.47421875,0,0.797
image_0813,image_0813-1.png,0.8716887831687927,0.6569444444444444,0.59140625,0.7458333333333333,0.6921875,0,0.7744
image_0814,image_0814-0.png,0.8996264338493347,0.6472222222222223,0.271875,0.7986111111111112,0.35703125,0,0.7866
image_0814,image_0814-1.png,0.8973288536071777,0.7194444444444444,0.76015625,0.8319444444444445,0.8859375,0,0.784
image_0814,image_0814-2.png,0.8595941066741943,0.5166666666666667,0.440625,0.8472222222222222,0.60234375,0,0.7754
image_0815,image_0815-0.png,0.8781716227531433,0.5416666666666666,0.46015625,0.7986111111111112,0.63984375,1,0.8193
image_0815,image_0815-1.png,0.5569366812705994,0.0416666666666666,0.0,0.4486111111111111,0.040625,0,0.754
image_0816,image_0816-0.png,0.9165064096450806,0.6819444444444445,0.39609375,0.9152777777777776,0.578125,1,0.805
image_0816,image_0816-1.png,0.9136456251144408,0.7125,0.634375,0.8875,0.75234375,1,0.8174
image_0816,image_0816-2.png,0.894931972026825,0.7541666666666667,0.15625,0.9166666666666666,0.315625,1,0.8247
image_0817,image_0817-0.png,0.9230102896690368,0.5680555555555555,0.225,0.9138888888888888,0.4171875,1,0.8364
image_0817,image_0817-1.png,0.8961424827575684,0.7527777777777778,0.59609375,0.8833333333333333,0.68515625,1,0.8
image_0817,image_0817-2.png,0.8652270436286926,0.7986111111111112,0.4921875,0.9,0.55625,1,0.8003
image_0818,image_0818-0.png,0.9160664081573486,0.5875,0.36875,0.8902777777777777,0.5671875,1,0.806
image_0819,image_0819-0.png,0.9330103993415833,0.5888888888888889,0.53046875,0.8402777777777778,0.67578125,1,0.8027
image_0819,image_0819-1.png,0.8755412697792053,0.7222222222222222,0.37734375,0.8375,0.50703125,1,0.8022
image_0819,image_0819-2.png,0.8210859894752502,0.7236111111111111,0.203125,0.8194444444444444,0.29375,0,0.7725
image_0820,image_0820-0.png,0.905637800693512,0.6694444444444444,0.721875,0.8097222222222222,0.86796875,1,0.8213
image_0820,image_0820-1.png,0.9032347202301024,0.6458333333333334,0.2421875,0.8722222222222222,0.43671875,0,0.79
image_0820,image_0820-2.png,0.8536692261695862,0.6833333333333333,0.46484375,0.85,0.640625,0,0.794
image_0821,image_0821-0.png,0.9045697450637816,0.6916666666666667,0.4953125,0.9125,0.63125,1,0.805
image_0821,image_0821-1.png,0.8941237330436707,0.6527777777777778,0.128125,0.8958333333333334,0.34453125,0,0.7905
image_0822,image_0822-0.png,0.9028141498565674,0.6916666666666667,0.3859375,0.8305555555555556,0.4859375,0,0.7627
image_0822,image_0822-1.png,0.8841757774353027,0.6291666666666667,0.20078125,0.8527777777777777,0.371875,0,0.7646
image_0823,image_0823-0.png,0.912957727909088,0.6263888888888889,0.25625,0.8041666666666667,0.42890625,1,0.81
image_0823,image_0823-1.png,0.8578563332557678,0.6958333333333333,0.49921875,0.8069444444444445,0.6734375,0,0.7905
image_0824,image_0824-0.png,0.9230661988258362,0.5319444444444444,0.653125,0.8277777777777777,0.7984375,1,0.829
image_0824,image_0824-1.png,0.9038010835647584,0.5208333333333334,0.43671875,0.7819444444444444,0.54921875,1,0.8164
image_0824,image_0824-2.png,0.8975489139556885,0.5875,0.1890625,0.7680555555555556,0.3359375,1,0.8
image_0825,image_0825-0.png,0.9296424388885498,0.5277777777777778,0.7875,0.7847222222222222,0.953125,1,0.814
image_0825,image_0825-1.png,0.9156925082206726,0.6152777777777778,0.31953125,0.7833333333333333,0.4234375,0,0.7764
image_0825,image_0825-2.png,0.9039333462715148,0.5666666666666667,0.09140625,0.7625,0.18671875,0,0.75
image_0826,image_0826-0.png,0.9013341665267944,0.6194444444444445,0.484375,0.9208333333333332,0.68828125,1,0.8013
image_0827,image_0827-0.png,0.92244291305542,0.5055555555555555,0.13671875,0.7847222222222222,0.3046875,1,0.8154
image_0827,image_0827-1.png,0.9087218046188354,0.6583333333333333,0.31484375,0.7666666666666667,0.41171875,0,0.76
image_0827,image_0827-2.png,0.8801811933517456,0.6652777777777777,0.58046875,0.7986111111111112,0.65625,1,0.8
image_0828,image_0828-0.png,0.911554515361786,0.6527777777777778,0.0421875,0.9416666666666668,0.28515625,1,0.8057
image_0828,image_0828-1.png,0.9081801176071168,0.6569444444444444,0.675,0.8930555555555556,0.7765625,0,0.764
image_0828,image_0828-2.png,0.8887494802474976,0.7375,0.41328125,0.875,0.56171875,0,0.7812
image_0829,image_0829-0.png,0.907174289226532,0.6652777777777777,0.22421875,0.8125,0.32109375,1,0.812
image_0829,image_0829-1.png,0.8956022262573242,0.6194444444444445,0.4953125,0.9527777777777776,0.70078125,0,0.7866
image_0830,image_0830-0.png,0.8939808011054993,0.4916666666666666,0.2015625,0.875,0.3265625,0,0.788
image_0830,image_0830-1.png,0.8873583674430847,0.6888888888888889,0.7015625,0.8263888888888888,0.85625,1,0.812
image_0831,image_0831-0.png,0.8965846300125122,0.5388888888888889,0.08671875,0.7777777777777778,0.27734375,1,0.8223
image_0831,image_0831-1.png,0.8556762337684631,0.6486111111111111,0.33515625,0.75,0.46171875,0,0.7744
image_0832,image_0832-0.png,0.9231683015823364,0.6111111111111112,0.42890625,0.8263888888888888,0.60078125,0,0.795
image_0832,image_0832-1.png,0.8638004660606384,0.6819444444444445,0.72734375,0.7833333333333333,0.846875,0,0.7944
image_0833,image_0833-0.png,0.9106791615486144,0.6666666666666666,0.59375,0.8569444444444444,0.778125,0,0.7705
image_0834,image_0834-0.png,0.9096476435661316,0.5944444444444444,0.7203125,0.8333333333333334,0.9,0,0.798
image_0834,image_0834-1.png,0.8893929719924927,0.6805555555555556,0.53125,0.8194444444444444,0.61171875,1,0.812
image_0835,image_0835-0.png,0.9258723258972168,0.5263888888888889,0.5,0.8388888888888889,0.63671875,1,0.8086
image_0835,image_0835-1.png,0.889475405216217,0.6972222222222222,0.15625,0.8291666666666667,0.2828125,0,0.7754
image_0835,image_0835-2.png,0.8859499096870422,0.7097222222222223,0.72265625,0.8402777777777778,0.82734375,0,0.791
image_0836,image_0836-0.png,0.921967387199402,0.6027777777777777,0.23671875,0.8055555555555556,0.37265625,0,0.779
image_0836,image_0836-1.png,0.9153042435646056,0.6777777777777778,0.4265625,0.7944444444444444,0.52265625,0,0.7686
image_0836,image_0836-2.png,0.8905161023139954,0.6791666666666667,0.64453125,0.7972222222222223,0.79609375,0,0.791
image_0837,image_0837-0.png,0.9130600094795228,0.6486111111111111,0.64765625,0.825,0.7828125,0,0.7705
image_0838,image_0838-0.png,0.9274786710739136,0.5083333333333333,0.53125,0.7180555555555556,0.6234375,0,0.769
image_0838,image_0838-1.png,0.8881886601448059,0.5430555555555555,0.43828125,0.7055555555555556,0.50859375,1,0.807
image_0838,image_0838-2.png,0.8733005523681641,0.5888888888888889,0.64453125,0.7180555555555556,0.71953125,1,0.81
image_0839,image_0839-0.png,0.9261090755462646,0.5416666666666666,0.6921875,0.7888888888888889,0.82421875,0,0.793
image_0840,image_0840-0.png,0.9102765321731568,0.6208333333333333,0.5078125,0.8597222222222223,0.6765625,0,0.7666
image_0841,image_0841-0.png,0.9118920564651488,0.6194444444444445,0.475,0.7694444444444445,0.6265625,0,0.765
image_0841,image_0841-1.png,0.8876261711120605,0.6319444444444444,0.71796875,0.7902777777777777,0.80078125,0,0.7925
image_0841,image_0841-2.png,0.8182389736175537,0.6402777777777777,0.2578125,0.7763888888888889,0.33984375,0,0.7847
image_0842,image_0842-0.png,0.9144514799118042,0.6569444444444444,0.55078125,0.8125,0.66328125,0,0.7754
image_0842,image_0842-1.png,0.899511992931366,0.5861111111111111,0.34921875,0.7652777777777777,0.42734375,1,0.8164
image_0842,image_0842-2.png,0.8739935755729675,0.6847222222222222,0.4765625,0.7902777777777777,0.5390625,0,0.7695
image_0843,image_0843-0.png,0.9306586384773254,0.5180555555555556,0.4703125,0.8069444444444445,0.59375,1,0.8086
image_0843,image_0843-1.png,0.8849465250968933,0.6777777777777778,0.70078125,0.8083333333333333,0.78046875,0,0.7676
image_0843,image_0843-2.png,0.7458506226539612,0.6444444444444445,0.18203125,0.8291666666666667,0.31484375,1,0.8027
image_0844,image_0844-0.png,0.9366328120231628,0.5222222222222223,0.446875,0.7402777777777778,0.546875,0,0.792
image_0844,image_0844-1.png,0.9037254452705384,0.6013888888888889,0.70390625,0.7375,0.79296875,0,0.791
image_0844,image_0844-2.png,0.8669077157974243,0.6305555555555555,0.59140625,0.725,0.6890625,0,0.786
image_0845,image_0845-0.png,0.9313595294952391,0.5222222222222223,0.53828125,0.7694444444444445,0.67109375,1,0.8203
image_0845,image_0845-1.png,0.9117422103881836,0.5375,0.4125,0.7347222222222223,0.51328125,1,0.8335
image_0845,image_0845-2.png,0.9082196950912476,0.6666666666666666,0.6828125,0.7666666666666667,0.76015625,1,0.8184
image_0846,image_0846-0.png,0.9135082364082336,0.6013888888888889,0.5703125,0.7944444444444444,0.73359375,0,0.789
image_0847,image_0847-0.png,0.896148145198822,0.6027777777777777,0.44921875,0.8083333333333333,0.628125,1,0.8047
image_0848,image_0848-0.png,0.9003998637199402,0.6083333333333333,0.1484375,0.95,0.3703125,1,0.8076
image_0848,image_0848-1.png,0.8787723779678345,0.7152777777777778,0.6609375,0.8819444444444444,0.74765625,0,0.767
image_0849,image_0849-0.png,0.939050018787384,0.6611111111111111,0.3921875,0.8583333333333333,0.56015625,0,0.7827
image_0850,image_0850-0.png,0.9388545155525208,0.55,0.55078125,0.7888888888888889,0.6515625,0,0.7915
image_0850,image_0850-1.png,0.8941420912742615,0.6555555555555556,0.34921875,0.7888888888888889,0.4671875,0,0.7744
image_0851,image_0851-0.png,0.9251272678375244,0.6972222222222222,0.60234375,0.8083333333333333,0.6765625,0,0.7764
image_0851,image_0851-1.png,0.9205211400985718,0.6430555555555556,0.26875,0.7902777777777777,0.38203125,1,0.8125
image_0851,image_0851-2.png,0.8957774043083191,0.6569444444444444,0.396875,0.7916666666666666,0.53125,0,0.788
image_0852,image_0852-0.png,0.9319984912872314,0.5375,0.39921875,0.7416666666666667,0.490625,1,0.811
image_0852,image_0852-1.png,0.9160408973693848,0.6319444444444444,0.32734375,0.7472222222222222,0.39453125,0,0.74
image_0852,image_0852-2.png,0.9042025208473206,0.6597222222222222,0.525,0.7527777777777778,0.5921875,0,0.7495
image_0853,image_0853-0.png,0.9173787832260132,0.6486111111111111,0.3828125,0.8541666666666666,0.50078125,0,0.7686
image_0854,image_0854-0.png,0.9097438454627992,0.6791666666666667,0.375,0.8555555555555555,0.5,1,0.8003
image_0854,image_0854-1.png,0.8944640755653381,0.7069444444444445,0.5359375,0.8694444444444445,0.63203125,0,0.7725
image_0854,image_0854-2.png,0.8890034556388855,0.6847222222222222,0.1984375,0.8277777777777777,0.3359375,0,0.7803
image_0855,image_0855-0.png,0.8941220045089722,0.6166666666666667,0.4546875,0.7319444444444444,0.5703125,1,0.8193
image_0856,image_0856-0.png,0.92282372713089,0.5166666666666667,0.271875,0.8,0.37890625,0,0.779
image_0856,image_0856-1.png,0.9129778742790222,0.6152777777777778,0.525,0.85,0.6390625,0,0.7607
image_0857,image_0857-0.png,0.9206088185310364,0.6055555555555555,0.00234375,0.7486111111111111,0.14140625,0,0.7944
